date,usr_id,days_active,cross_sell
2018-11-30,XHN10024610,5,0
2018-11-30,XHN10024613,7,1
2018-11-30,XHN10024614,11,1
2018-11-30,XHN10024617,22,1
2018-11-30,XHN10024618,6,0
2018-11-30,XHN10024619,2,0
2018-11-30,XHN10024621,7,0
2018-11-30,XHN10024623,5,0
2018-11-30,XHN10024629,12,1
2018-11-30,XHN10024630,5,0
2018-11-30,XHN10024631,5,1
2018-11-30,XHN10024632,12,0
2018-11-30,XHN10024636,1,0
2018-11-30,XHN10024639,2,1
2018-11-30,XHN10024640,8,0
2018-11-30,XHN10024644,9,1
2018-11-30,XHN10024646,18,1
2018-11-30,XHN10024647,11,1
2018-11-30,XHN10024651,4,0
2018-11-30,XHN10024656,5,0
2018-11-30,XHN10024660,7,0
2018-11-30,XHN10024662,5,0
2018-11-30,XHN10024666,18,0
2018-11-30,XHN10024671,14,0
2018-11-30,XHN10024680,7,1
2018-11-30,XHN10024683,4,0
2018-11-30,XHN10024684,4,0
2018-11-30,XHN10024685,9,1
2018-11-30,XHN10024688,11,1
2018-11-30,XHN10024692,2,1
2018-11-30,XHN10024695,18,1
2018-11-30,XHN10024697,6,1
2018-11-30,XHN10024702,5,0
2018-11-30,XHN10024705,4,0
2018-11-30,XHN10024706,11,0
2018-11-30,XHN10024707,8,1
2018-11-30,XHN10024722,12,0
2018-11-30,XHN10024726,8,1
2018-11-30,XHN10024727,21,0
2018-11-30,XHN10024731,3,0
2018-11-30,XHN10024732,3,0
2018-11-30,XHN10024737,9,0
2018-11-30,XHN10024741,10,1
2018-11-30,XHN10024756,14,1
2018-11-30,XHN10024760,7,0
2018-11-30,XHN10024761,4,0
2018-11-30,XHN10024767,4,0
2018-11-30,XHN10024771,13,1
2018-11-30,XHN10024773,12,0
2018-11-30,XHN10024774,6,1
2018-11-30,XHN10024778,18,0
2018-11-30,XHN10024783,1,0
2018-11-30,XHN10024789,7,0
2018-11-30,XHN10024795,4,0
2018-11-30,XHN10024798,16,1
2018-11-30,XHN10024804,18,0
2018-11-30,XHN10024806,5,1
2018-11-30,XHN10024811,16,0
2018-11-30,XHN10024813,14,0
2018-11-30,XHN10024815,16,0
2018-11-30,XHN10024817,1,0
2018-11-30,XHN10024827,13,1
2018-11-30,XHN10024828,8,0
2018-11-30,XHN10024835,12,0
2018-11-30,XHN10024836,23,1
2018-11-30,XHN10024838,9,1
2018-11-30,XHN10024842,19,1
2018-11-30,XHN10024845,6,1
2018-11-30,XHN10024853,6,1
2018-11-30,XHN10024855,8,0
2018-11-30,XHN10024858,9,1
2018-11-30,XHN10024862,17,1
2018-11-30,XHN10024865,3,0
2018-11-30,XHN10024869,1,1
2018-11-30,XHN10024873,3,1
2018-11-30,XHN10024874,17,1
2018-11-30,XHN10024877,1,0
2018-11-30,XHN10024882,8,0
2018-11-30,XHN10024886,1,0
2018-11-30,XHN10024892,7,1
2018-11-30,XHN10024895,8,0
2018-11-30,XHN10024896,2,1
2018-11-30,XHN10024898,17,1
2018-11-30,XHN10024900,1,0
2018-11-30,XHN10024901,11,0
2018-11-30,XHN10024902,8,0
2018-11-30,XHN10024904,1,0
2018-11-30,XHN10024905,8,0
2018-11-30,XHN10024907,19,0
2018-11-30,XHN10024911,13,0
2018-11-30,XHN10024914,28,1
2018-11-30,XHN10024916,9,0
2018-11-30,XHN10024918,7,0
2018-11-30,XHN10024920,21,1
2018-11-30,XHN10024921,8,1
2018-11-30,XHN10024922,5,1
2018-11-30,XHN10024923,23,1
2018-11-30,XHN10024933,1,1
2018-11-30,XHN10024935,11,1
2018-11-30,XHN10024936,21,0
2018-11-30,XHN10024937,2,1
2018-11-30,XHN10024939,9,1
2018-11-30,XHN10024940,6,0
2018-11-30,XHN10024941,8,0
2018-11-30,XHN10024942,3,0
2018-11-30,XHN10024947,14,1
2018-11-30,XHN10024948,26,1
2018-11-30,XHN10024950,5,0
2018-11-30,XHN10024951,7,1
2018-11-30,XHN10024952,7,1
2018-11-30,XHN10024953,17,0
2018-11-30,XHN10024955,1,0
2018-11-30,XHN10024956,4,0
2018-11-30,XHN10024957,6,1
2018-11-30,XHN10024961,6,1
2018-11-30,XHN10024963,6,1
2018-11-30,XHN10024966,15,1
2018-11-30,XHN10024970,20,1
2018-11-30,XHN10024971,1,1
2018-11-30,XHN10024972,2,0
2018-11-30,XHN10024973,4,0
2018-11-30,XHN10024976,4,0
2018-11-30,XHN10024980,18,1
2018-11-30,XHN10024982,4,0
2018-11-30,XHN10024983,15,1
2018-11-30,XHN10024989,3,0
2018-11-30,XHN10024992,13,0
2018-11-30,XHN10024994,14,1
2018-11-30,XHN10024998,18,1
2018-11-30,XHN10025000,10,0
2018-11-30,XHN10025006,18,1
2018-11-30,XHN10025011,24,1
2018-11-30,XHN10025012,15,0
2018-11-30,XHN10025015,11,1
2018-11-30,XHN10025020,18,1
2018-11-30,XHN10025024,9,0
2018-11-30,XHN10025026,16,0
2018-11-30,XHN10025030,16,0
2018-11-30,XHN10025035,13,0
2018-11-30,XHN10025036,3,1
2018-11-30,XHN10025037,19,0
2018-11-30,XHN10025038,26,1
2018-11-30,XHN10025040,13,0
2018-11-30,XHN10025041,7,0
2018-11-30,XHN10025043,15,0
2018-11-30,XHN10025052,2,1
2018-11-30,XHN10025053,18,1
2018-11-30,XHN10025054,18,1
2018-11-30,XHN10025055,1,1
2018-11-30,XHN10025060,1,0
2018-11-30,XHN10025061,11,1
2018-11-30,XHN10025063,14,0
2018-11-30,XHN10025066,11,1
2018-11-30,XHN10025067,6,1
2018-11-30,XHN10025070,9,1
2018-11-30,XHN10025075,6,1
2018-11-30,XHN10025076,10,1
2018-11-30,XHN10025078,11,1
2018-11-30,XHN10025079,9,0
2018-11-30,XHN10025088,12,0
2018-11-30,XHN10025089,7,1
2018-11-30,XHN10025093,18,0
2018-11-30,XHN10025094,1,0
2018-11-30,XHN10025098,10,0
2018-11-30,XHN10025099,11,0
2018-11-30,XHN10025100,7,0
2018-11-30,XHN10025102,3,1
2018-11-30,XHN10025103,8,1
2018-11-30,XHN10025106,1,1
2018-11-30,XHN10025107,11,0
2018-11-30,XHN10025113,14,1
2018-11-30,XHN10025117,1,1
2018-11-30,XHN10025125,7,1
2018-11-30,XHN10025128,19,1
2018-11-30,XHN10025130,7,0
2018-11-30,XHN10025131,17,1
2018-11-30,XHN10025132,9,0
2018-11-30,XHN10025142,2,0
2018-11-30,XHN10025143,11,1
2018-11-30,XHN10025156,8,0
2018-11-30,XHN10025160,4,1
2018-11-30,XHN10025162,7,0
2018-11-30,XHN10025165,23,1
2018-11-30,XHN10025171,2,0
2018-11-30,XHN10025176,1,1
2018-11-30,XHN10025177,2,0
2018-11-30,XHN10025181,14,1
2018-11-30,XHN10025187,5,0
2018-11-30,XHN10025192,5,1
2018-11-30,XHN10025194,2,0
2018-11-30,XHN10025195,10,1
2018-11-30,XHN10025201,3,0
2018-11-30,XHN10025203,13,0
2018-11-30,XHN10025206,3,0
2018-11-30,XHN10025208,14,1
2018-11-30,XHN10025209,24,1
2018-11-30,XHN10025216,2,0
2018-11-30,XHN10025219,1,1
2018-11-30,XHN10025222,9,1
2018-11-30,XHN10025226,7,0
2018-11-30,XHN10025230,5,1
2018-11-30,XHN10025231,18,1
2018-11-30,XHN10025234,1,1
2018-11-30,XHN10025235,3,0
2018-11-30,XHN10025236,2,1
2018-11-30,XHN10025240,21,1
2018-11-30,XHN10025246,25,1
2018-11-30,XHN10025248,7,0
2018-11-30,XHN10025251,9,0
2018-11-30,XHN10025256,17,0
2018-11-30,XHN10025260,9,0
2018-11-30,XHN10025261,2,0
2018-11-30,XHN10025262,19,0
2018-11-30,XHN10025263,2,0
2018-11-30,XHN10025267,3,0
2018-11-30,XHN10025269,8,0
2018-11-30,XHN10025277,14,1
2018-11-30,XHN10025279,4,1
2018-11-30,XHN10025281,12,0
2018-11-30,XHN10025283,7,1
2018-11-30,XHN10025286,2,0
2018-11-30,XHN10025288,11,1
2018-11-30,XHN10025296,10,0
2018-11-30,XHN10025300,6,0
2018-11-30,XHN10025303,3,0
2018-11-30,XHN10025307,11,1
2018-11-30,XHN10025308,4,1
2018-11-30,XHN10025313,5,0
2018-11-30,XHN10025314,14,1
2018-11-30,XHN10025318,3,0
2018-11-30,XHN10025319,3,0
2018-11-30,XHN10025321,14,0
2018-11-30,XHN10025322,8,0
2018-11-30,XHN10025323,19,1
2018-11-30,XHN10025328,18,1
2018-11-30,XHN10025329,11,1
2018-11-30,XHN10025330,7,0
2018-11-30,XHN10025331,14,1
2018-11-30,XHN10025339,4,0
2018-11-30,XHN10025341,19,1
2018-11-30,XHN10025348,26,0
2018-11-30,XHN10025356,15,1
2018-11-30,XHN10025361,4,0
2018-11-30,XHN10025365,16,1
2018-11-30,XHN10025367,16,1
2018-11-30,XHN10025368,9,0
2018-11-30,XHN10025369,1,1
2018-11-30,XHN10025371,19,1
2018-11-30,XHN10025372,15,1
2018-11-30,XHN10025378,12,0
2018-11-30,XHN10025381,5,0
2018-11-30,XHN10025385,8,0
2018-11-30,XHN10025386,16,1
2018-11-30,XHN10025387,8,0
2018-11-30,XHN10025389,6,1
2018-11-30,XHN10025390,8,1
2018-11-30,XHN10025391,8,1
2018-11-30,XHN10025394,18,0
2018-11-30,XHN10025396,5,0
2018-11-30,XHN10025397,15,1
2018-11-30,XHN10025399,5,0
2018-11-30,XHN10025402,7,0
2018-11-30,XHN10025406,14,1
2018-11-30,XHN10025407,1,1
2018-11-30,XHN10025410,3,0
2018-11-30,XHN10025411,4,1
2018-11-30,XHN10025412,7,1
2018-11-30,XHN10025417,5,0
2018-11-30,XHN10025418,19,0
2018-11-30,XHN10025419,7,1
2018-11-30,XHN10025420,15,1
2018-11-30,XHN10025422,15,0
2018-11-30,XHN10025426,10,1
2018-11-30,XHN10025428,14,0
2018-11-30,XHN10025433,8,0
2018-11-30,XHN10025434,14,1
2018-11-30,XHN10025435,4,0
2018-11-30,XHN10025438,18,1
2018-11-30,XHN10025440,14,1
2018-11-30,XHN10025441,3,0
2018-11-30,XHN10025443,24,0
2018-11-30,XHN10025445,10,1
2018-11-30,XHN10025449,18,0
2018-11-30,XHN10025450,8,1
2018-11-30,XHN10025451,17,1
2018-11-30,XHN10025453,9,0
2018-11-30,XHN10025454,10,0
2018-11-30,XHN10025456,1,0
2018-11-30,XHN10025460,14,0
2018-11-30,XHN10025462,13,1
2018-11-30,XHN10025464,1,0
2018-11-30,XHN10025467,9,1
2018-11-30,XHN10025468,10,1
2018-11-30,XHN10025472,3,1
2018-11-30,XHN10025476,2,0
2018-11-30,XHN10025478,14,1
2018-11-30,XHN10025480,7,1
2018-11-30,XHN10025486,22,0
2018-11-30,XHN10025489,18,1
2018-11-30,XHN10025494,7,0
2018-11-30,XHN10025497,18,1
2018-11-30,XHN10025502,3,0
2018-11-30,XHN10025504,10,0
2018-11-30,XHN10025505,1,0
2018-11-30,XHN10025511,15,1
2018-11-30,XHN10025512,4,0
2018-11-30,XHN10025513,13,1
2018-11-30,XHN10025515,27,1
2018-11-30,XHN10025519,8,1
2018-11-30,XHN10025521,12,1
2018-11-30,XHN10025523,23,1
2018-11-30,XHN10025526,10,1
2018-11-30,XHN10025527,11,1
2018-11-30,XHN10025528,5,1
2018-11-30,XHN10025530,9,1
2018-11-30,XHN10025532,2,1
2018-11-30,XHN10025533,5,0
2018-11-30,XHN10025535,1,1
2018-11-30,XHN10025537,1,1
2018-11-30,XHN10025544,19,1
2018-11-30,XHN10025545,1,0
2018-11-30,XHN10025546,13,1
2018-11-30,XHN10025549,12,1
2018-11-30,XHN10025551,5,1
2018-11-30,XHN10025552,8,0
2018-11-30,XHN10025555,7,1
2018-11-30,XHN10025563,13,1
2018-11-30,XHN10025567,6,0
2018-11-30,XHN10025570,14,1
2018-11-30,XHN10025571,8,0
2018-11-30,XHN10025575,13,1
2018-11-30,XHN10025577,6,0
2018-11-30,XHN10025586,6,1
2018-11-30,XHN10025590,14,0
2018-11-30,XHN10025593,12,0
2018-11-30,XHN10025595,11,1
2018-11-30,XHN10025596,6,1
2018-11-30,XHN10025599,15,0
2018-11-30,XHN10025605,4,0
2018-11-30,XHN10025607,9,0
2018-11-30,XHN10025610,7,0
2018-11-30,XHN10025611,1,1
2018-11-30,XHN10025616,20,1
2018-11-30,XHN10025617,4,0
2018-11-30,XHN10025618,15,0
2018-11-30,XHN10025621,3,0
2018-11-30,XHN10025626,21,1
2018-11-30,XHN10025628,3,1
2018-11-30,XHN10025630,14,0
2018-11-30,XHN10025631,13,0
2018-11-30,XHN10025632,8,1
2018-11-30,XHN10025633,9,1
2018-11-30,XHN10025636,18,1
2018-11-30,XHN10025637,16,0
2018-11-30,XHN10025638,5,0
2018-11-30,XHN10025640,11,0
2018-11-30,XHN10025643,12,0
2018-11-30,XHN10025645,17,0
2018-11-30,XHN10025646,24,1
2018-11-30,XHN10025647,2,0
2018-11-30,XHN10025652,7,1
2018-11-30,XHN10025656,2,0
2018-11-30,XHN10025657,19,0
2018-11-30,XHN10025660,10,0
2018-11-30,XHN10025661,26,1
2018-11-30,XHN10025662,7,0
2018-11-30,XHN10025663,12,0
2018-11-30,XHN10025665,2,0
2018-11-30,XHN10025666,10,1
2018-11-30,XHN10025667,4,0
2018-11-30,XHN10025668,2,0
2018-11-30,XHN10025669,7,1
2018-11-30,XHN10025670,1,0
2018-11-30,XHN10025671,6,0
2018-11-30,XHN10025672,2,0
2018-11-30,XHN10025674,2,0
2018-11-30,XHN10025676,17,1
2018-11-30,XHN10025677,5,0
2018-11-30,XHN10025678,1,0
2018-11-30,XHN10025680,6,1
2018-11-30,XHN10025681,8,0
2018-11-30,XHN10025683,9,1
2018-11-30,XHN10025684,8,0
2018-11-30,XHN10025685,16,0
2018-11-30,XHN10025686,9,0
2018-11-30,XHN10025687,7,0
2018-11-30,XHN10025688,12,1
2018-11-30,XHN10025691,8,0
2018-11-30,XHN10025693,4,0
2018-11-30,XHN10025698,22,1
2018-11-30,XHN10025702,18,1
2018-11-30,XHN10025704,5,0
2018-11-30,XHN10025705,16,1
2018-11-30,XHN10025706,13,0
2018-11-30,XHN10025708,9,1
2018-11-30,XHN10025709,5,0
2018-11-30,XHN10025711,13,1
2018-11-30,XHN10025712,1,0
2018-11-30,XHN10025714,13,1
2018-11-30,XHN10025717,14,0
2018-11-30,XHN10025718,5,1
2018-11-30,XHN10025719,10,1
2018-11-30,XHN10025720,19,1
2018-11-30,XHN10025721,14,0
2018-11-30,XHN10025723,1,1
2018-11-30,XHN10025724,2,0
2018-11-30,XHN10025726,3,1
2018-11-30,XHN10025727,2,0
2018-11-30,XHN10025728,5,0
2018-11-30,XHN10025731,2,1
2018-11-30,XHN10025733,1,0
2018-11-30,XHN10025737,3,0
2018-11-30,XHN10025738,7,0
2018-11-30,XHN10025739,14,0
2018-11-30,XHN10025742,5,1
2018-11-30,XHN10025743,4,0
2018-11-30,XHN10025744,17,1
2018-11-30,XHN10025746,8,1
2018-11-30,XHN10025750,5,0
2018-11-30,XHN10025753,6,0
2018-11-30,XHN10025756,21,1
2018-11-30,XHN10025757,7,0
2018-11-30,XHN10025759,6,1
2018-11-30,XHN10025760,26,1
2018-11-30,XHN10025765,3,1
2018-11-30,XHN10025768,17,0
2018-11-30,XHN10025770,1,0
2018-11-30,XHN10025771,7,1
2018-11-30,XHN10025773,9,0
2018-11-30,XHN10025774,18,1
2018-11-30,XHN10025775,3,0
2018-11-30,XHN10025780,3,1
2018-11-30,XHN10025781,8,1
2018-11-30,XHN10025783,2,0
2018-11-30,XHN10025786,20,1
2018-11-30,XHN10025790,10,1
2018-11-30,XHN10025796,8,0
2018-11-30,XHN10025797,4,0
2018-11-30,XHN10025798,19,1
2018-11-30,XHN10025799,17,0
2018-11-30,XHN10025801,4,1
2018-11-30,XHN10025803,7,0
2018-11-30,XHN10025804,19,0
2018-11-30,XHN10025805,3,0
2018-11-30,XHN10025806,26,1
2018-11-30,XHN10025807,2,0
2018-11-30,XHN10025813,5,0
2018-11-30,XHN10025816,14,0
2018-11-30,XHN10025817,2,0
2018-11-30,XHN10025818,1,0
2018-11-30,XHN10025820,11,0
2018-11-30,XHN10025822,8,0
2018-11-30,XHN10025823,12,0
2018-11-30,XHN10025825,6,1
2018-11-30,XHN10025826,1,0
2018-11-30,XHN10025828,2,0
2018-11-30,XHN10025831,9,0
2018-11-30,XHN10025834,3,1
2018-11-30,XHN10025835,2,1
2018-11-30,XHN10025836,18,0
2018-11-30,XHN10025837,18,1
2018-11-30,XHN10025838,3,1
2018-11-30,XHN10025842,18,0
2018-11-30,XHN10025843,1,0
2018-11-30,XHN10025844,3,1
2018-11-30,XHN10025845,2,1
2018-11-30,XHN10025850,9,0
2018-11-30,XHN10025851,2,0
2018-11-30,XHN10025852,18,1
2018-11-30,XHN10025853,1,0
2018-11-30,XHN10025857,1,0
2018-11-30,XHN10025858,8,0
2018-11-30,XHN10025860,7,0
2018-11-30,XHN10025861,5,0
2018-11-30,XHN10025862,4,0
2018-11-30,XHN10025864,2,0
2018-11-30,XHN10025865,1,0
2018-11-30,XHN10025868,2,0
2018-11-30,XHN10025870,2,0
2018-11-30,XHN10025872,12,0
2018-11-30,XHN10025873,23,1
2018-11-30,XHN10025874,6,0
2018-11-30,XHN10025875,6,1
2018-11-30,XHN10025880,4,0
2018-11-30,XHN10025881,11,1
2018-11-30,XHN10025883,8,1
2018-11-30,XHN10025887,12,1
2018-11-30,XHN10025890,1,1
2018-11-30,XHN10025893,1,1
2018-11-30,XHN10025894,8,0
2018-11-30,XHN10025895,6,0
2018-11-30,XHN10025896,3,0
2018-11-30,XHN10025898,12,0
2018-11-30,XHN10025899,7,1
2018-11-30,XHN10025900,1,0
2018-11-30,XHN10025904,6,1
2018-11-30,XHN10025905,3,1
2018-11-30,XHN10025906,6,0
2018-11-30,XHN10025910,12,1
2018-11-30,XHN10025911,5,0
2018-11-30,XHN10025912,1,0
2018-11-30,XHN10025913,8,0
2018-11-30,XHN10025914,3,0
2018-11-30,XHN10025916,12,0
2018-11-30,XHN10025917,21,1
2018-11-30,XHN10025918,4,0
2018-11-30,XHN10025919,1,0
2018-11-30,XHN10025926,1,1
2018-11-30,XHN10025927,15,1
2018-11-30,XHN10025928,12,0
2018-11-30,XHN10025929,1,1
2018-11-30,XHN10025933,22,1
2018-11-30,XHN10025934,13,1
2018-11-30,XHN10025939,6,1
2018-11-30,XHN10025940,22,0
2018-11-30,XHN10025941,7,1
2018-11-30,XHN10025942,12,1
2018-11-30,XHN10025944,11,0
2018-11-30,XHN10025946,9,1
2018-11-30,XHN10025948,21,0
2018-11-30,XHN10025952,4,1
2018-11-30,XHN10025954,20,0
2018-11-30,XHN10025957,3,0
2018-11-30,XHN10025958,9,1
2018-11-30,XHN10025960,1,0
2018-11-30,XHN10025961,9,0
2018-11-30,XHN10025962,2,0
2018-11-30,XHN10025964,17,0
2018-11-30,XHN10025965,4,0
2018-11-30,XHN10025966,6,1
2018-11-30,XHN10025969,15,1
2018-11-30,XHN10025970,8,1
2018-11-30,XHN10025973,6,0
2018-11-30,XHN10025974,14,1
2018-11-30,XHN10025975,7,0
2018-11-30,XHN10025976,12,1
2018-11-30,XHN10025977,1,0
2018-11-30,XHN10025980,7,1
2018-11-30,XHN10025981,4,1
2018-11-30,XHN10025982,13,0
2018-11-30,XHN10025987,1,0
2018-11-30,XHN10025988,1,0
2018-11-30,XHN10025989,8,0
2018-11-30,XHN10025990,4,1
2018-11-30,XHN10025991,8,1
2018-11-30,XHN10025992,10,0
2018-11-30,XHN10025993,4,0
2018-11-30,XHN10025994,6,0
2018-11-30,XHN10025997,18,1
2018-11-30,XHN10025998,5,0
2018-11-30,XHN10026001,7,0
2018-11-30,XHN10026002,12,0
2018-11-30,XHN10026005,1,1
2018-11-30,XHN10026008,1,0
2018-11-30,XHN10026009,5,0
2018-11-30,XHN10026014,4,0
2018-11-30,XHN10026016,17,1
2018-11-30,XHN10026017,2,1
2018-11-30,XHN10026020,8,0
2018-11-30,XHN10026021,19,1
2018-11-30,XHN10026022,8,0
2018-11-30,XHN10026024,7,0
2018-11-30,XHN10026026,2,0
2018-11-30,XHN10026027,2,1
2018-11-30,XHN10026028,1,1
2018-11-30,XHN10026032,12,0
2018-11-30,XHN10026034,4,0
2018-11-30,XHN10026035,8,1
2018-11-30,XHN10026040,3,1
2018-11-30,XHN10026041,1,1
2018-11-30,XHN10026042,7,0
2018-11-30,XHN10026045,7,1
2018-11-30,XHN10026046,26,1
2018-11-30,XHN10026050,5,1
2018-11-30,XHN10026051,1,1
2018-11-30,XHN10026052,11,1
2018-11-30,XHN10026055,7,0
2018-11-30,XHN10026057,16,0
2018-11-30,XHN10026061,10,1
2018-11-30,XHN10026062,2,0
2018-11-30,XHN10026063,16,1
2018-11-30,XHN10026065,15,1
2018-11-30,XHN10026066,14,1
2018-11-30,XHN10026068,5,1
2018-11-30,XHN10026069,15,1
2018-11-30,XHN10026071,14,1
2018-11-30,XHN10026074,5,0
2018-11-30,XHN10026075,17,1
2018-11-30,XHN10026077,14,1
2018-11-30,XHN10026078,16,1
2018-11-30,XHN10026081,5,1
2018-11-30,XHN10026082,10,0
2018-11-30,XHN10026083,9,0
2018-11-30,XHN10026085,14,0
2018-11-30,XHN10026086,11,1
2018-11-30,XHN10026088,3,0
2018-11-30,XHN10026092,8,0
2018-11-30,XHN10026094,8,1
2018-11-30,XHN10026095,9,0
2018-11-30,XHN10026096,6,1
2018-11-30,XHN10026097,2,0
2018-11-30,XHN10026100,20,1
2018-11-30,XHN10026101,24,0
2018-11-30,XHN10026103,16,0
2018-11-30,XHN10026106,16,0
2018-11-30,XHN10026108,11,0
2018-11-30,XHN10026112,9,1
2018-11-30,XHN10026113,24,1
2018-11-30,XHN10026114,3,1
2018-11-30,XHN10026116,23,1
2018-11-30,XHN10026118,10,1
2018-11-30,XHN10026121,2,0
2018-11-30,XHN10026122,18,1
2018-11-30,XHN10026123,9,0
2018-11-30,XHN10026126,8,0
2018-11-30,XHN10026127,7,0
2018-11-30,XHN10026129,5,1
2018-11-30,XHN10026130,8,1
2018-11-30,XHN10026135,1,1
2018-11-30,XHN10026136,6,0
2018-11-30,XHN10026140,13,0
2018-11-30,XHN10026142,10,1
2018-11-30,XHN10026143,1,0
2018-11-30,XHN10026144,4,0
2018-11-30,XHN10026145,14,0
2018-11-30,XHN10026148,1,1
2018-11-30,XHN10026149,4,1
2018-11-30,XHN10026151,2,0
2018-11-30,XHN10026152,22,1
2018-11-30,XHN10026153,9,0
2018-11-30,XHN10026154,3,0
2018-11-30,XHN10026157,7,0
2018-11-30,XHN10026159,9,1
2018-11-30,XHN10026160,2,0
2018-11-30,XHN10026165,9,0
2018-11-30,XHN10026169,8,0
2018-11-30,XHN10026176,21,1
2018-11-30,XHN10026177,13,0
2018-11-30,XHN10026178,13,0
2018-11-30,XHN10026181,8,0
2018-11-30,XHN10026182,6,1
2018-11-30,XHN10026183,6,0
2018-11-30,XHN10026185,14,0
2018-11-30,XHN10026187,8,1
2018-11-30,XHN10026188,5,1
2018-11-30,XHN10026189,15,0
2018-11-30,XHN10026190,8,0
2018-11-30,XHN10026193,3,0
2018-11-30,XHN10026194,4,1
2018-11-30,XHN10026196,2,0
2018-11-30,XHN10026199,10,0
2018-11-30,XHN10026203,14,1
2018-11-30,XHN10026204,5,1
2018-11-30,XHN10026206,1,1
2018-11-30,XHN10026207,14,1
2018-11-30,XHN10026208,3,0
2018-11-30,XHN10026211,7,0
2018-11-30,XHN10026213,14,0
2018-11-30,XHN10026214,13,0
2018-11-30,XHN10026217,5,0
2018-11-30,XHN10026218,8,0
2018-11-30,XHN10026219,4,0
2018-11-30,XHN10026220,1,1
2018-11-30,XHN10026223,16,0
2018-11-30,XHN10026226,24,0
2018-11-30,XHN10026227,5,1
2018-11-30,XHN10026228,16,0
2018-11-30,XHN10026230,15,0
2018-11-30,XHN10026233,24,1
2018-11-30,XHN10026234,14,1
2018-11-30,XHN10026237,7,0
2018-11-30,XHN10026238,10,1
2018-11-30,XHN10026243,15,0
2018-11-30,XHN10026245,2,1
2018-11-30,XHN10026246,3,0
2018-11-30,XHN10026248,2,0
2018-11-30,XHN10026249,6,0
2018-11-30,XHN10026250,7,0
2018-11-30,XHN10026253,17,1
2018-11-30,XHN10026255,8,1
2018-11-30,XHN10026258,6,0
2018-11-30,XHN10026261,5,1
2018-11-30,XHN10026262,8,0
2018-11-30,XHN10026265,15,1
2018-11-30,XHN10026266,3,1
2018-11-30,XHN10026267,19,1
2018-11-30,XHN10026270,1,0
2018-11-30,XHN10026274,1,0
2018-11-30,XHN10026279,11,0
2018-11-30,XHN10026280,16,0
2018-11-30,XHN10026282,2,1
2018-11-30,XHN10026283,2,0
2018-11-30,XHN10026285,4,0
2018-11-30,XHN10026288,20,1
2018-11-30,XHN10026289,7,0
2018-11-30,XHN10026291,1,0
2018-11-30,XHN10026292,22,0
2018-11-30,XHN10026298,18,0
2018-11-30,XHN10026300,1,0
2018-11-30,XHN10026301,6,0
2018-11-30,XHN10026303,9,1
2018-11-30,XHN10026304,2,0
2018-11-30,XHN10026309,10,0
2018-11-30,XHN10026314,11,1
2018-11-30,XHN10026315,3,0
2018-11-30,XHN10026316,3,0
2018-11-30,XHN10026317,10,1
2018-11-30,XHN10026320,3,1
2018-11-30,XHN10026321,26,1
2018-11-30,XHN10026322,12,1
2018-11-30,XHN10026325,7,0
2018-11-30,XHN10026326,10,0
2018-11-30,XHN10026328,4,0
2018-11-30,XHN10026330,7,0
2018-11-30,XHN10026332,2,0
2018-11-30,XHN10026333,14,0
2018-11-30,XHN10026334,6,0
2018-11-30,XHN10026335,14,1
2018-11-30,XHN10026337,6,0
2018-11-30,XHN10026338,8,1
2018-11-30,XHN10026340,6,0
2018-11-30,XHN10026341,7,1
2018-11-30,XHN10026342,1,1
2018-11-30,XHN10026344,14,1
2018-11-30,XHN10026352,3,1
2018-11-30,XHN10026353,7,0
2018-11-30,XHN10026354,8,0
2018-11-30,XHN10026357,5,1
2018-11-30,XHN10026362,4,0
2018-11-30,XHN10026364,16,1
2018-11-30,XHN10026367,1,0
2018-11-30,XHN10026368,6,0
2018-11-30,XHN10026370,19,0
2018-11-30,XHN10026372,10,0
2018-11-30,XHN10026374,10,0
2018-11-30,XHN10026375,5,0
2018-11-30,XHN10026376,2,0
2018-11-30,XHN10026379,8,1
2018-11-30,XHN10026381,4,0
2018-11-30,XHN10026383,1,0
2018-11-30,XHN10026384,16,1
2018-11-30,XHN10026386,19,0
2018-11-30,XHN10026388,25,0
2018-11-30,XHN10026389,8,1
2018-11-30,XHN10026390,8,0
2018-11-30,XHN10026392,6,1
2018-11-30,XHN10026393,11,0
2018-11-30,XHN10026395,5,1
2018-11-30,XHN10026397,21,1
2018-11-30,XHN10026398,19,1
2018-11-30,XHN10026400,16,0
2018-11-30,XHN10026403,14,1
2018-11-30,XHN10026404,21,1
2018-11-30,XHN10026405,5,0
2018-11-30,XHN10026406,5,0
2018-11-30,XHN10026407,3,0
2018-11-30,XHN10026408,5,1
2018-11-30,XHN10026411,13,0
2018-11-30,XHN10026413,3,1
2018-11-30,XHN10026414,9,0
2018-11-30,XHN10026419,12,0
2018-11-30,XHN10026422,3,0
2018-11-30,XHN10026423,13,1
2018-11-30,XHN10026424,1,1
2018-11-30,XHN10026426,9,0
2018-11-30,XHN10026427,23,0
2018-11-30,XHN10026428,6,0
2018-11-30,XHN10026429,10,0
2018-11-30,XHN10026432,11,1
2018-11-30,XHN10026434,3,0
2018-11-30,XHN10026435,7,0
2018-11-30,XHN10026436,4,0
2018-11-30,XHN10026440,1,1
2018-11-30,XHN10026442,18,1
2018-11-30,XHN10026443,17,0
2018-11-30,XHN10026444,18,1
